file,sheet,codice_rispondente,col_index,domanda,risposta,etichette
Inseganti-futuri.xlsx,Risposte del modulo 1,Ossi27,5,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",Esempio di storia con memoria a breve termine memoria a lungo termine,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ossi27,6,Puoi fornire esempi specifici di come l'IA ha migliorato l'apprendimento dei tuoi studenti?,Ha semplificato il mio lavoro,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ossi27,7,In che modo l'intelligenza artificiale ti aiuta a migliorare l'apprendimento dei tuoi studenti?,Semplifica il lavoro,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ossi27,8,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua didattica?,Non li ho usati,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ossi27,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?","Non si può sviluppare pensiero critico con AI, ma si semplifica il lavoro",
Inseganti-futuri.xlsx,Risposte del modulo 1,Ossi27,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Svolgere i compiti solo attraverso l'AI,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ento19,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ento19,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ento19,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Ridurre la capacità di pensiero degli alunni,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ento19,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,Orgi15,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,Orgi15,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Ancora non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Orgi15,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?","Automatizza molto, pratiche che avrebbero avuto un dispendio di tempo, che sarebbe potuto essere investito in altre pratiche",
Inseganti-futuri.xlsx,Risposte del modulo 1,Orgi15,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?","Al momento, non insegnando ancora , non posso rispondere",
Inseganti-futuri.xlsx,Risposte del modulo 1,izzi03,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",Per ricerche occasionali ed immediate,
Inseganti-futuri.xlsx,Risposte del modulo 1,izzi03,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Non è il caso in quanto vizia i ragazzi ed impigrisce le loro menti,
Inseganti-futuri.xlsx,Risposte del modulo 1,izzi03,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?","Si può avere una risposta immediata riguardo un dubbio come pro, è tutto troppo facilitato come contro.",
Inseganti-futuri.xlsx,Risposte del modulo 1,izzi03,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Negli elaborati personali e nei temi l’intelligenza artificiale dovrebbe essere bandita perché la creatività del discente deve manifestarsi in modo puro e autentico.,
Inseganti-futuri.xlsx,Risposte del modulo 1,arta20,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,arta20,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Perché ancora non ho avuto modo di fare didattica a scuola,
Inseganti-futuri.xlsx,Risposte del modulo 1,arta20,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Utilizzo inappropriato da parte degli studenti,
Inseganti-futuri.xlsx,Risposte del modulo 1,arta20,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?","Per la produzione di testi, in quanto si potrebbe minare alla fantasia degli studenti",
Inseganti-futuri.xlsx,Risposte del modulo 1,tino16,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,tino16,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,"Non ho esperienza, sono una laureanda",
Inseganti-futuri.xlsx,Risposte del modulo 1,tino16,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Non ho esperienza,
Inseganti-futuri.xlsx,Risposte del modulo 1,tino16,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non ho esperienza,
Inseganti-futuri.xlsx,Risposte del modulo 1,Buri03,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",Al momento non insegno e non sento il bisogno di utilizzarla nel mio quotidiano,
Inseganti-futuri.xlsx,Risposte del modulo 1,Buri03,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Buri03,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Non ho esperienza in merito,
Inseganti-futuri.xlsx,Risposte del modulo 1,Buri03,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non ho esperienza in merito,
Inseganti-futuri.xlsx,Risposte del modulo 1,Cino 09/07/1968,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",Al momento no,
Inseganti-futuri.xlsx,Risposte del modulo 1,Cino 09/07/1968,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Perché non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Cino 09/07/1968,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Non ne ho avuta,
Inseganti-futuri.xlsx,Risposte del modulo 1,Cino 09/07/1968,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non ne ho avuta,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ioni07,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",Perche non mi piace,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ioni07,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Non so usarla,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ioni07,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Velocità,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ioni07,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Riassumere e studiare,
Inseganti-futuri.xlsx,Risposte del modulo 1,ondo14,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,ondo14,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Non sto insegnando,
Inseganti-futuri.xlsx,Risposte del modulo 1,ondo14,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Pro: può facilitare l’apprendimento in alcuni contesti; contro: si cade spesso in usi sbagliati (gli studenti possono chiedere di risolvere esercizi per casa e copiare i procedimenti ),
Inseganti-futuri.xlsx,Risposte del modulo 1,ondo14,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non avendo molta esperienza nell’insegnamento non ho avuto modo di usarlo in classe,
Inseganti-futuri.xlsx,Risposte del modulo 1,Orio18,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",Non ho mai avuto necessità di utilizzarla,
Inseganti-futuri.xlsx,Risposte del modulo 1,Orio18,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,"Quando ho insegnato, non era ancora utilizzata",
Inseganti-futuri.xlsx,Risposte del modulo 1,Orio18,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?","Suppongo, non avendola utilizzata, che sia uno strumento molto valido per creare contenuti interattivi e coinvolgenti ma da non considerare nella valutazione degli studenti, poiché manca del tutto la componente fondamentale dell'empatia e della conoscenza dell'alunno sul piano personale",
Inseganti-futuri.xlsx,Risposte del modulo 1,Orio18,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",La valutazione dello studente,
Inseganti-futuri.xlsx,Risposte del modulo 1,iosi12,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",Perché non mi sono formata in materia,
Inseganti-futuri.xlsx,Risposte del modulo 1,iosi12,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Attualmente non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,iosi12,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Non ho esperienza in materia,
Inseganti-futuri.xlsx,Risposte del modulo 1,iosi12,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non lo so,
Inseganti-futuri.xlsx,Risposte del modulo 1,Tino71,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Tino71,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Non ne ho bisogno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Tino71,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Tino71,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Glia03,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",Preferisco elaborare le cose usando le mie capacità,
Inseganti-futuri.xlsx,Risposte del modulo 1,Glia03,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Preferisco elaborare le informazioni in autonomia,
Inseganti-futuri.xlsx,Risposte del modulo 1,Glia03,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Non ho esperienza a riguardo,
Inseganti-futuri.xlsx,Risposte del modulo 1,Glia03,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non ho esperienza,
Inseganti-futuri.xlsx,Risposte del modulo 1,Orsa17,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,Orsa17,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Orsa17,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?","Pratica e comoda, ma  con rischio di anestetizzare il cervello.",
Inseganti-futuri.xlsx,Risposte del modulo 1,Orsa17,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Risoluzione di problemi e esercizi. Perché la mente non lavora e non si capisce il metodo.,
Inseganti-futuri.xlsx,Risposte del modulo 1,erna24,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,erna24,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Non sto insegnando al momento,
Inseganti-futuri.xlsx,Risposte del modulo 1,erna24,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?","Utile per raccogliere informazioni, fare ricerche ecc...bisogna controllare le risposte per non incorrere in errori, conoscere come comunicare i prompt è fondamentale per non ricevere risposte falsate",
Inseganti-futuri.xlsx,Risposte del modulo 1,erna24,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Correzioni automatiche,
Inseganti-futuri.xlsx,Risposte del modulo 1,Toni22,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,Toni22,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Non insegno ancora,
Inseganti-futuri.xlsx,Risposte del modulo 1,Toni22,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Pro: rendere più semplice e interattivo l'apprendimento. Contro: arrivare a trascurare le altri fonti di informazioni.,
Inseganti-futuri.xlsx,Risposte del modulo 1,Toni22,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non lo so,
Inseganti-futuri.xlsx,Risposte del modulo 1,eres08,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)","Non amo la tecnologia, ancien régime",
Inseganti-futuri.xlsx,Risposte del modulo 1,eres08,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,"La tecnologia dovrebbe velocizzare e aiutare, ma spesso è aggiunta di cavilli e lungaggini e perdita di indipendenza",
Inseganti-futuri.xlsx,Risposte del modulo 1,eres08,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Progettazione più rapida e interdisciplinare,
Inseganti-futuri.xlsx,Risposte del modulo 1,eres08,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?","Nella ricerca di fonti affidabili e ufficiali. E nella produzione artistica... l'AI pesca senza rispettare i lavori altrui (permessi, copyright...)",
Inseganti-futuri.xlsx,Risposte del modulo 1,rone14,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,rone14,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Ancora non ne ho avuto occasione,
Inseganti-futuri.xlsx,Risposte del modulo 1,rone14,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Non ho ancora fatto esperienza su questo,
Inseganti-futuri.xlsx,Risposte del modulo 1,rone14,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non saprei,
Inseganti-futuri.xlsx,Risposte del modulo 1,urdi30,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,urdi30,2,Quali sono i tuoi strumenti preferiti e perché?,Chat gbt,
Inseganti-futuri.xlsx,Risposte del modulo 1,urdi30,3,"In che modo utilizzi l’intelligenza artificiale per individualizzare l’insegnamento?
(Nota: l’individualizzazione si riferisce alle strategie didattiche che mirano ad assicurare a tutti gli studenti il raggiungimento delle competenze fondamentali del curricolo, attraverso una diversificazione dei percorsi di insegnamento.)",Come supporto,
Inseganti-futuri.xlsx,Risposte del modulo 1,urdi30,4,"In che modo utilizzi l’intelligenza artificiale per personalizzare l’insegnamento?
(Nota: la personalizzazione si riferisce alle strategie didattiche finalizzate a garantire a ogni studente una propria forma di eccellenza cognitiva, offrendo possibilità elettive per coltivare le proprie potenzialità intellettive.)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,urdi30,5,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,urdi30,6,Puoi fornire esempi specifici di come l'IA ha migliorato l'apprendimento dei tuoi studenti?,-,
Inseganti-futuri.xlsx,Risposte del modulo 1,urdi30,7,In che modo l'intelligenza artificiale ti aiuta a migliorare l'apprendimento dei tuoi studenti?,Migliorare la comprensione degli studenti,
Inseganti-futuri.xlsx,Risposte del modulo 1,urdi30,8,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua didattica?,-,
Inseganti-futuri.xlsx,Risposte del modulo 1,urdi30,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?","Velocizzare il lavoro,
Carenza di stimolo nella propria formazione",
Inseganti-futuri.xlsx,Risposte del modulo 1,urdi30,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,erti16,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,erti16,2,Quali sono i tuoi strumenti preferiti e perché?,"Chatgpt. Di facile utilizzo, immediato.",
Inseganti-futuri.xlsx,Risposte del modulo 1,erti16,3,"In che modo utilizzi l’intelligenza artificiale per individualizzare l’insegnamento?
(Nota: l’individualizzazione si riferisce alle strategie didattiche che mirano ad assicurare a tutti gli studenti il raggiungimento delle competenze fondamentali del curricolo, attraverso una diversificazione dei percorsi di insegnamento.)",Non ho mai insegnato.,
Inseganti-futuri.xlsx,Risposte del modulo 1,erti16,4,"In che modo utilizzi l’intelligenza artificiale per personalizzare l’insegnamento?
(Nota: la personalizzazione si riferisce alle strategie didattiche finalizzate a garantire a ogni studente una propria forma di eccellenza cognitiva, offrendo possibilità elettive per coltivare le proprie potenzialità intellettive.)",Non ho mai insegnato.,
Inseganti-futuri.xlsx,Risposte del modulo 1,erti16,5,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.","Elabora..., crea...",
Inseganti-futuri.xlsx,Risposte del modulo 1,erti16,6,Puoi fornire esempi specifici di come l'IA ha migliorato l'apprendimento dei tuoi studenti?,Non ho mai insegnato.,
Inseganti-futuri.xlsx,Risposte del modulo 1,erti16,7,In che modo l'intelligenza artificiale ti aiuta a migliorare l'apprendimento dei tuoi studenti?,Non ho mai insegnato.,
Inseganti-futuri.xlsx,Risposte del modulo 1,erti16,8,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua didattica?,Non ho mai insegnato. Probabilmente conoscere e saper utilizzare la grande varietà di strumenti a disposizione.,
Inseganti-futuri.xlsx,Risposte del modulo 1,erti16,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Non ho mai insegnato.,
Inseganti-futuri.xlsx,Risposte del modulo 1,erti16,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non ho mai insegnato.,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ente12,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)","""-""",
Inseganti-futuri.xlsx,Risposte del modulo 1,Ente12,2,Quali sono i tuoi strumenti preferiti e perché?,Chatgpt,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ente12,3,"In che modo utilizzi l’intelligenza artificiale per individualizzare l’insegnamento?
(Nota: l’individualizzazione si riferisce alle strategie didattiche che mirano ad assicurare a tutti gli studenti il raggiungimento delle competenze fondamentali del curricolo, attraverso una diversificazione dei percorsi di insegnamento.)",non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ente12,4,"In che modo utilizzi l’intelligenza artificiale per personalizzare l’insegnamento?
(Nota: la personalizzazione si riferisce alle strategie didattiche finalizzate a garantire a ogni studente una propria forma di eccellenza cognitiva, offrendo possibilità elettive per coltivare le proprie potenzialità intellettive.)",Non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ente12,5,"Puoi darci uno o più esempi di prompt che utilizzi?


Un prompt è un input di testo che viene fornito a un sistema di intelligenza artificiale o a un modello linguistico per ottenere una risposta o un output generato. In altre parole è porre una domanda o dare un'istruzione a un assistente virtuale o a un chatbot.",Nessuno,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ente12,6,Puoi fornire esempi specifici di come l'IA ha migliorato l'apprendimento dei tuoi studenti?,No,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ente12,7,In che modo l'intelligenza artificiale ti aiuta a migliorare l'apprendimento dei tuoi studenti?,Non saprei,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ente12,8,Quali difficoltà hai incontrato nell'implementazione di strumenti di IA nella tua didattica?,Nessuna per il momento,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ente12,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",Pro facilità il lavoro contro facilita gli studenti con effetti negativi,
Inseganti-futuri.xlsx,Risposte del modulo 1,Ente12,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Può avere solo effetti positivi per l'insegnamento,
Inseganti-futuri.xlsx,Risposte del modulo 1,Cato20,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",Io sono laureata in farmacia e svolgo la professione del farmacista e quindi il mio lavoro non prevede l'uso dell' intelligenza artificiale,
Inseganti-futuri.xlsx,Risposte del modulo 1,Cato20,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,"Non utilizzo perché non sono una docente,ma mi sto specializzando per poterlo diventare",
Inseganti-futuri.xlsx,Risposte del modulo 1,Cato20,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?","L'intelligenza artificiale nella maggior parte delle situazioni può essere utile per facilitare qualsiasi lavoro,ma non deve sostituirsi del tutto alla mente e al lavoro umano",
Inseganti-futuri.xlsx,Risposte del modulo 1,Cato20,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Non saprei cosa dire perché non ho mai lavorato nel mondo della scuola... Pertanto sono nelle condizioni di non poter rispondere,
Inseganti-futuri.xlsx,Risposte del modulo 1,Pina06,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",Perché non la ritengo necessaria,
Inseganti-futuri.xlsx,Risposte del modulo 1,Pina06,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,Perché ancora non insegno e non credo sia necessaria,
Inseganti-futuri.xlsx,Risposte del modulo 1,Pina06,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?",In base alla mia esperienza mi verrebbe da dire che ci sono solo contro ma forse scoprirò che ci sono anche dei pro,
Inseganti-futuri.xlsx,Risposte del modulo 1,Pina06,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Per quanto riguarda l'uso della AI nell'insegnamento non conosco le pratiche raccomandate o che non dovrebbero essere utilizzate,
Inseganti-futuri.xlsx,Risposte del modulo 1,Hini07,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,Hini07,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,"Non insegno, sto seguendo un percorso di tirocinio e sto provando a fare la programmazione didattica confrontandomi con la professoressa tutor e basandomi sui volumi che mi ha messo a disposizione",
Inseganti-futuri.xlsx,Risposte del modulo 1,Hini07,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?","Apprendimento personalizzato e un concreto aiuto per studenti con difficoltà 
Rischio di una ridotta motivazione, perdita di creatività e dipendenza tecnologica",
Inseganti-futuri.xlsx,Risposte del modulo 1,Hini07,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?",Omologazione,
Inseganti-futuri.xlsx,Risposte del modulo 1,irra61,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",-,
Inseganti-futuri.xlsx,Risposte del modulo 1,irra61,9,Puoi spiegare in maniera più dettagliata perché non utilizzi l'IA nella didattica?,non insegno,
Inseganti-futuri.xlsx,Risposte del modulo 1,irra61,10,"In base alla tua esperienza, quali sono i pro e i contro dell'uso dell'intelligenza artificiale nell'educazione?","PRO: supporto agli insegnanti, accesso a risorse didattiche avanzate
CONTRO: mancanza di relazione umana e dipendenza dalla tecnologia",
Inseganti-futuri.xlsx,Risposte del modulo 1,irra61,11,"Secondo la tua esperienza, quali pratiche che utilizzano l'intelligenza artificiale NON sono raccomandate o NON dovrebbero essere usate nell'insegnamento? E perché?","dipendenza dalla tecnologia, mancanza di empatia e relazione umana",
Inseganti-futuri.xlsx,Risposte del modulo 1,sani26,1,"Se no, puoi spiegare perché non la utilizzi? (Se la utilizzi,  inserisci ""-"".)",No,
Inseganti-futuri.xlsx,Risposte del modulo 1,sani26,2,Quali sono i tuoi strumenti preferiti e perché?,Chatgpt,
Inseganti-futuri.xlsx,Risposte del modulo 1,sani26,3,"In che modo utilizzi l’intelligenza artificiale per individualizzare l’insegnamento?
(Nota: l’individualizzazione si riferisce alle strategie didattiche che mirano ad assicurare a tutti gli studenti il raggiungimento delle competenze fondamentali del curricolo, attraverso una diversificazione dei percorsi di insegnamento.)",Non insegno,
